********************************************************************************
Field Output Report, written Tue May 12 11:38:49 2026

Source 1
---------

   ODB: C:/Temp/ABAQUS/Enrico_test_flow/Flow_in_pipe.odb
   Step: Heat_transfer_step
   Frame: Increment      1: Step Time =    1.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PIPE-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label        HFL.HFL1        HFL.HFL2        HFL.HFL3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
           13097         1.29332     263.742E-03     1.87570E-03
           13098         1.32501     198.030E-03     15.1421E-03
           13099     454.812E-03     960.326E-03     17.7073E-03
           13100     445.088E-03     932.755E-03     12.3979E-03
           13101     431.925E-03     952.330E-03     15.8826E-03
           13102     441.390E-03     980.080E-03     21.8970E-03
           13103     453.285E-03     947.698E-03     15.7348E-03
           13104         1.01348     348.688E-03    -21.0267E-03
           13105         1.00044     342.365E-03    -18.9860E-03
           13106         1.01466     342.603E-03    -14.4779E-03
           13107     999.367E-03     350.288E-03    -10.9215E-03
           13108         1.01206     356.081E-03    -12.8214E-03
           13109     999.902E-03     354.849E-03    -16.8293E-03
           13110     413.568E-03     985.920E-03     24.0820E-03
           13111     456.635E-03     986.434E-03     22.6503E-03
           13112     553.859E-03     945.859E-03     14.4692E-03
           13113     560.661E-03     935.159E-03     12.2860E-03
           13114     560.234E-03     918.832E-03     11.2082E-03
           13115     450.996E-03     908.372E-03     9.10091E-03
           13116     352.505E-03         1.01429     41.7759E-03
           13117     346.736E-03         1.00890     42.5891E-03
           13118     349.473E-03         1.01111     40.5853E-03
           13119     347.865E-03         1.00535     36.1810E-03
           13120     354.040E-03         1.00951     35.8221E-03
           13121     351.844E-03         1.00765     37.6607E-03
           13122         1.05213     184.020E-03    -109.881E-03
           13123         1.00565     143.891E-03    -113.970E-03
           13124         1.03789     234.959E-03    -84.3558E-03
           13125         1.00452     216.606E-03    -97.7662E-03
           13126         1.04229     246.231E-03    -95.2488E-03
           13127         1.01041     154.034E-03    -123.772E-03
           13128         1.11681     208.105E-03    -61.4283E-03
           13129         1.09504     239.600E-03    -59.5649E-03
           13130         1.10889     224.460E-03    -71.3827E-03
           13131         1.06355     192.316E-03    -71.3879E-03
           13132         1.04987     209.346E-03    -59.0533E-03
           13133         1.03587     274.464E-03    -77.7734E-03
           13134     998.839E-03     285.799E-03    -77.3731E-03
           13135         1.03482     275.611E-03    -84.3279E-03
           13136     996.519E-03     256.634E-03    -95.5206E-03
           13137     999.662E-03     255.637E-03    -87.5311E-03
           13138         1.08547     375.308E-03    -58.8421E-03
           13139         1.10893     387.317E-03    -60.1891E-03
           13140         1.06736     409.739E-03    -44.3953E-03
           13141         1.10920     428.322E-03    -51.5472E-03
           13142         1.08731     414.583E-03    -49.4224E-03
           13143         1.12932     390.833E-03    -65.8312E-03
           13144     808.126E-03     325.626E-03    -545.237E-06
           13145     796.726E-03     347.460E-03    -1.25484E-03
           13146     793.400E-03     343.769E-03     1.98336E-06
           13147     953.791E-03     353.959E-03     303.768E-06
           13148     947.613E-03     372.797E-03    -630.599E-06
           13149     938.923E-03     361.145E-03     523.651E-06
           13150     378.386E-03     705.683E-03    -2.30204E-03
           13151     375.445E-03     697.348E-03    -4.53401E-03
           13152     396.261E-03     688.883E-03    -3.48551E-03
           13153     368.457E-03     684.767E-03    -3.87170E-03
           13154     421.812E-03     678.056E-03    -1.37634E-03
           13155     424.200E-03     677.253E-03    -2.19795E-03
           13156     447.408E-03     664.847E-03    -1.66808E-03
           13157         1.00426     371.250E-03    -8.11846E-03
           13158         1.00003     370.658E-03    -6.01231E-03
           13159         1.00453     371.312E-03    -3.90577E-03
           13160     999.122E-03     371.179E-03    -1.98365E-03
           13161         1.00373     371.642E-03    -4.11656E-03
           13162     999.878E-03     370.753E-03    -5.84293E-03
           13163     417.499E-03     674.871E-03    -2.92841E-03
           13164     440.650E-03     662.766E-03    -2.33853E-03
           13165     432.509E-03     643.189E-03    -2.13445E-03
           13166     401.474E-03     760.898E-03    -4.35952E-03
           13167     404.032E-03     723.940E-03    -4.28696E-03
           13168     383.155E-03     732.848E-03    -5.34555E-03
           13169     458.794E-03     701.838E-03    -950.889E-06
           13170     460.762E-03     709.192E-03    -1.82349E-03
           13171     405.693E-03     699.019E-03    -4.35254E-03
           13172     429.142E-03     687.113E-03    -3.69644E-03
           13173     414.777E-03     664.979E-03    -4.18552E-03
           13174         1.00192     370.767E-03    -8.27222E-03
           13175         1.00002     370.748E-03    -6.05480E-03
           13176         1.00187     371.664E-03    -4.37979E-03
           13177     999.921E-03     369.074E-03    -4.44267E-03
           13178         1.00135     369.094E-03    -6.46708E-03
           13179     999.690E-03     368.025E-03    -7.84490E-03
           13180     436.825E-03     722.093E-03    -2.39948E-03
           13181     433.621E-03     711.693E-03    -3.31127E-03
           13182     400.928E-03     713.755E-03    -5.71465E-03
           13183     432.546E-03     737.602E-03    -3.39138E-03
           13184     374.256E-03     768.793E-03     5.68706E-03
           13185     366.574E-03     758.197E-03     5.62744E-03
           13186     756.930E-03         1.01995     15.0653E-03
           13187     799.513E-03         1.04773     13.9535E-03
           13188     802.109E-03     988.947E-03     10.5937E-03
           13189     781.132E-03         1.02309     11.7448E-03
           13190     739.437E-03     996.455E-03     13.3283E-03
           13191     733.946E-03         1.05301     18.0859E-03
           13192         1.00020     369.922E-03    -10.2078E-03
           13193         1.00269     371.068E-03    -8.32335E-03
           13194         1.08422     256.328E-03    -47.1665E-03
           13195         1.07565     270.351E-03    -55.9138E-03
           13196         1.03749     240.745E-03    -54.1463E-03
           13197     717.172E-03     980.795E-03    -8.52177E-03
           13198     697.184E-03         1.01082    -8.79941E-03
           13199         1.01061     332.180E-03    -61.8203E-03
           13200         1.00146     316.078E-03    -73.3426E-03
           13201         1.01256     320.751E-03    -69.9614E-03
           13202         1.00064     316.971E-03    -71.3927E-03
           13203         1.01121     333.213E-03    -59.3606E-03
           13204         1.00068     329.124E-03    -62.7259E-03
           13205     761.750E-03     846.052E-03    -2.43634E-03
           13206     995.739E-03     315.877E-03    -23.8755E-03
           13207     997.776E-03     309.108E-03    -26.3377E-03
           13208     998.897E-03     319.280E-03    -28.5629E-03
           13209         1.00030     314.248E-03    -25.6945E-03
           13210     997.157E-03     309.888E-03    -21.2281E-03
           13211     378.420E-03         1.01118     25.9357E-03
           13212     396.964E-03         1.01773     24.8131E-03
           13213     999.935E-03     270.686E-03    -108.373E-03
           13214         1.02193     282.785E-03    -100.581E-03
           13215     999.730E-03     281.844E-03    -101.776E-03
           13216     544.987E-03         1.14968     2.62985E-03
           13217         1.32391     594.475E-03    -48.9831E-03
           13218         1.38096     601.772E-03    -52.1367E-03
           13219         1.34440     600.258E-03    -46.8585E-03
           13220         1.39559     530.505E-03    -57.7253E-03
           13221         1.33884     526.884E-03    -56.3842E-03
           13222         1.37626     528.306E-03    -61.6419E-03
           13223         1.10437         1.17001    -2.17781E-03
           13224         1.15649         1.15666    -87.6786E-06
           13225         1.13917         1.25649    -490.142E-06
           13226         1.09782         1.20958    -1.54440E-03
           13227         1.04748         1.21936    -5.12889E-03
           13228     992.193E-03         1.31462     560.253E-06
           13229         1.01450         1.37333     1.11330E-03
           13230     920.925E-03         1.34995     4.38960E-03
           13231     943.209E-03         1.40888     3.77775E-03
           13232     922.699E-03         1.35343     2.99616E-03
           13233         1.01907         1.37156    -1.33619E-03
           13234     887.688E-03     423.999E-03    -5.30527E-03
           13235     874.241E-03     404.887E-03    -1.50439E-03
           13236     906.120E-03     414.150E-03    -6.41350E-03
           13237     905.192E-03     388.757E-03    -4.61864E-03
           13238     886.925E-03     398.634E-03    -3.36379E-03
           13239     676.757E-03         1.10431     13.7042E-03
           13240     754.005E-03     400.192E-03     2.33604E-03
           13241     788.056E-03     367.104E-03     1.04383E-03
           13242     782.272E-03     343.712E-03     2.14813E-03
